TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;P_S6P45B;P_S6P45A;P_S6P46;P_S6P47A;P_S6P47B;P_S6P48;P_S6P50;P_S6P51_SP1;P_S6P51_SP2;P_S6P51_SP3;P_S6P53;P_S6P57A;P_S6P59_UNIF;P_S6P60;AREA_SEMBRADA;AREA_COSECHADA
4;170;25;25386;04279317;060486169;25386025;1;1;00131601001;11;2000;1;2;;1;;;0.1320789818;3.4663433649;12;0.0381032598;0.0381032598
4;170;25;25386;04279317;060486169;25386025;2;1;16100100107;6;1992;1;1;;1;;;0.1578069594;1.08;12;0.146117555;0.146117555
4;170;25;25386;04279317;060486169;25386025;3;1;09999999903;11;2013;1;;;;;;0.0741710942;0.9422374438;;0.07871805;0.07871805
4;170;25;25386;04280001;060486164;25386025;1;1;00131601001;11;1992;2;2;;1;;;0.3696937117;3.4663433649;12;0.1066523632;0.1066523632
4;170;25;25386;04280001;060486164;25386025;1;1;00132301002;11;1992;2;;;;;;1.2405429235;11.63164965;;0.1066523632;0.1066523632
4;170;25;25386;04280001;060486164;25386025;2;1;16100100107;6;1992;1;1;;1;;;0.4417072027;1.08;12;0.4089881506;0.4089881506
4;170;25;25386;04280001;060486164;25386025;3;1;09999999903;11;2013;1;;;;;;0.1976306912;0.8969573368;;0.22033455;0.22033455
4;170;25;25386;04284339;060486167;25386025;1;1;00132301002;11;1994;2;;;;;;0.5540047398;11.63164965;;0.0476290773;0.0476290773
4;170;25;25386;04284339;060486167;25386025;1;1;00131601001;11;2000;2;2;;1;;;0.1650987359;3.4663433649;12;0.0476290773;0.0476290773
4;170;25;25386;04284339;060486167;25386025;2;1;16100100107;6;1998;1;1;;1;;;0.1972586993;1.08;12;0.1826469438;0.1826469438
4;170;25;25386;04284339;060486167;25386025;3;1;09999999903;11;2013;1;;;;;;0.0891457835;0.9059756412;;0.09839755;0.09839755
4;170;25;25386;04288469;060486166;25386025;1;1;00131601001;11;2011;2;2;;1;;;0;;12;0.0476290773;0
4;170;25;25386;04288469;060486166;25386025;1;1;00132301002;11;1992;2;;;;;;0.5540047398;11.63164965;;0.0476290773;0.0476290773
4;170;25;25386;04288469;060486166;25386025;2;1;16100100107;6;1992;1;1;;1;;;0.1972586993;1.08;12;0.1826469438;0.1826469438
4;170;25;25386;04288469;060486166;25386025;3;1;09999999903;11;2013;1;;;;;;0.0923802109;0.9388466568;;0.09839755;0.09839755
4;170;25;25386;04290001;060486160;25386025;1;1;00132301002;11;1992;2;;;;;;1.516627812;11.63164965;;0.1303880239;0.1303880239
4;170;25;25386;04290001;060486160;25386025;1;1;00131601001;11;1990;2;2;;1;;;0.4519696613;3.4663433649;12;0.1303880239;0.1303880239
4;170;25;25386;04290001;060486160;25386025;2;1;16100100107;6;2012;1;1;;1;;;0;;12;0.5000091592;0
4;170;25;25386;04290001;060486160;25386025;3;1;09999999903;11;2013;1;;;;;;0.2461469344;0.9137861265;;0.2693704;0.2693704
4;170;25;25386;04300001;060486149;25386025;1;1;00131601001;11;2013;2;2;;1;;;0;;12;0.2673519105;0
4;170;25;25386;04300001;060486149;25386025;1;1;00132301002;11;1992;2;;;;;;3.1097437559;11.63164965;;0.2673519105;0.2673519105
4;170;25;25386;04300001;060486149;25386025;2;1;16100100107;6;1992;1;1;;1;;;1.1072541089;1.08;12;1.025235286;1.025235286
4;170;25;25386;04300001;060486149;25386025;3;1;09999999903;11;2013;1;;;;;;0.4758146604;0.8614743892;;0.55232595;0.55232595
4;170;25;25386;04310001;060498159;25386026;1;1;00132301002;11;1994;2;;;;;;15.497407388;11.63164965;;1.3323481926;1.3323481926
4;170;25;25386;04310001;060498159;25386026;1;1;00131601001;11;1994;2;2;;1;;;4.6183763172;3.4663433649;12;1.3323481926;1.3323481926
4;170;25;25386;04310001;060498159;25386026;2;1;00132301002;11;1993;2;;;;;;59.429119447;11.63164965;;5.1092597556;5.1092597556
4;170;25;25386;04310001;060498159;25386026;2;1;16100100107;6;1992;2;1;;1;;;5.518000536;1.08;12;5.1092597556;5.1092597556
4;170;25;25386;04310001;060498159;25386026;2;1;00131201001;8;1992;2;2;;1;;;28.225051462;5.5242936966;12;5.1092597556;5.1092597556
4;170;25;25386;04310001;060498159;25386026;3;1;09999999903;11;2013;1;;;;;;0.5573931287;0.9518632537;;0.5855810974;0.5855810974
4;170;25;25386;04320001;060486134;25386026;1;1;00132301002;11;1992;2;;;;;;8.4540945188;11.63164965;;0.7268181877;0.7268181877
4;170;25;25386;04320001;060486134;25386026;1;1;00131601001;11;2013;2;2;;1;;;0;;12;0.7268181877;0
4;170;25;25386;04320001;060486134;25386026;2;1;00131701001;8;2012;2;2;;1;;;49.232107476;17.663729058;12;2.7871865174;2.7871865174
4;170;25;25386;04320001;060486134;25386026;2;1;16100100107;6;2011;2;1;;1;;;3.0101614388;1.08;12;2.7871865174;2.7871865174
4;170;25;25386;04320001;060486134;25386026;3;1;09999999903;11;2013;1;;;;;;1.3694658017;0.9120387133;;1.5015435;1.5015435
4;170;25;25386;04340001;060252263;25386039;1;1;16100100110;5;1992;1;1;;1;;;0.4845355216;1.44;12;0.3364830011;0.3364830011
4;170;25;25386;04340001;060491716;25386025;1;1;00131601001;11;2001;2;2;;1;;;0.2074938514;3.4663433649;12;0.0598595781;0.0598595781
4;170;25;25386;04340001;060491716;25386025;1;1;00132301002;11;1993;2;;;;;;0.6962656409;11.63164965;;0.0598595781;0.0598595781
4;170;25;25386;04340001;060491716;25386025;2;1;16100100107;6;1992;1;1;;1;;;0.2479120536;1.08;12;0.2295481978;0.2295481978
4;170;25;25386;04340001;060491716;25386025;3;1;09999999903;11;2013;1;;;;;;0.1108913907;0.8967101423;;0.1236647;0.1236647
4;170;25;25386;04350001;060496671;25386025;1;1;00132301002;11;1993;2;;;;;;25.559863792;11.63164965;;2.197440996;2.197440996
4;170;25;25386;04350001;060496671;25386025;1;1;00131601001;11;1992;2;2;;1;;;7.6170850162;3.4663433649;12;2.197440996;2.197440996
4;170;25;25386;04350001;060496671;25386025;2;1;16100100107;6;2012;2;1;;1;;;0;;12;8.4266987535;0
4;170;25;25386;04350001;060496671;25386025;2;2;00123401001;3;2013;2;2;1;;;;171.29724641;20.32791861;12;8.4266987535;8.4266987535
4;170;25;25386;04350001;060496671;25386025;2;2;00112201002;11;2013;2;2;;1;;;0;;12;8.4266987535;0
4;170;25;25386;04350001;060496671;25386025;2;2;00112201002;6;2013;2;2;;1;;;26.206716547;3.1099624317;12;8.4266987535;8.4266987535
4;170;25;25386;04350001;060496671;25386025;2;1;00196105055;5;2006;2;;;;;2;0;;;8.4266987535;0
4;170;25;25386;04350001;060496671;25386025;3;1;09999999903;11;2013;1;;;;;;0.787531577;0.8154201529;;0.9657985203;0.9657985203
4;170;25;25386;04360001;060248801;25386027;1;1;00132401001;10;1993;1;2;;1;;;18.427866625;14.8796446;12;1.2384614768;1.2384614768
4;170;25;25386;04370001;060489062;25386020;1;1;00132401001;10;1992;2;;;;;;4.1939174838;14.8796446;;0.2818560252;0.2818560252
4;170;25;25386;04370001;060489062;25386020;1;1;00131601001;10;2002;2;2;;1;;;0.9770097629;3.4663433649;12;0.2818560252;0.2818560252
4;170;25;25386;04370001;060489062;25386020;2;1;16100100105;5;1992;1;1;;1;;;0.7782158328;0.72;12;1.0808553234;1.0808553234
4;170;25;25386;04370001;060489062;25386020;3;1;09999999903;10;2013;1;;;;;;0.5558120819;0.9545277074;;0.58229015;0.58229015
4;170;25;25386;04390001;060250107;25386031;1;1;00132301002;10;1992;1;2;;1;;;0.3263476912;11.63164965;12;0.0280568708;0.0280568708
4;170;25;25386;04390001;060251222;25386027;1;1;00132401001;9;1992;1;2;;1;;;4.1887520468;14.8796446;12;0.2815088774;0.2815088774
4;170;25;25386;04400001;060242923;25386031;1;1;00131301001;7;1992;1;2;;1;;;0.068986335;4.7221930207;12;0.0146089613;0.0146089613
4;170;25;25386;04420001;060498745;25386013;1;1;16100100110;5;2013;1;1;;1;;;0;;12;0.8549040819;0
4;170;25;25386;04430001;060491747;25386025;1;1;00131601001;11;1998;2;2;;1;;;0.5543692823;3.4663433649;12;0.1599291311;0.1599291311
4;170;25;25386;04430001;060491747;25386025;1;1;00132301002;11;1992;2;;;;;;1.8602396213;11.63164965;;0.1599291311;0.1599291311
4;170;25;25386;04430001;060491747;25386025;2;1;16100100107;6;1992;1;1;;1;;;0.6623561595;1.08;12;0.6132927402;0.6132927402
4;170;25;25386;04430001;060491747;25386025;3;1;09999999903;11;2013;1;;;;;;0.2858808858;0.8652575729;;0.33039975;0.33039975
4;170;25;25386;04460000;083119224;25386013;1;1;16100100107;5;1992;2;1;;1;;;5.0435549004;1.08;12;4.6699582411;4.6699582411
4;170;25;25386;04460000;083119224;25386013;1;1;00132201001;11;1993;2;2;;1;;;58.722551866;12.574534682;12;4.6699582411;4.6699582411
4;170;25;25386;04460000;083119224;25386013;1;1;00132301002;11;1993;2;;;;;;54.31931814;11.63164965;;4.6699582411;4.6699582411
4;170;25;25386;04500001;060242434;25386019;1;1;00132301002;10;1992;1;2;;1;;;0.371014856;11.63164965;12;0.0318970109;0.0318970109
4;170;25;25386;04560000;088143256;25386008;1;1;00131601001;10;2013;2;2;;1;;;0;;12;0.0237889509;0
4;170;25;25386;04560000;088143256;25386008;1;1;00131301001;6;2013;2;2;;1;;;0;;12;0.0237889509;0
4;170;25;25386;04560000;088143256;25386008;2;1;16100100103;4;1992;1;1;;1;;;0.0171227836;0.72;12;0.0237816439;0.0237816439
4;170;25;25386;04560001;060485430;25386042;1;1;00132301002;12;1994;2;2;;1;;;0.5775534266;11.63164965;12;0.0496536127;0.0496536127
4;170;25;25386;04560001;060485430;25386042;1;1;00132401001;12;1997;2;;;;;;0.7388281099;14.8796446;;0.0496536127;0.0496536127
4;170;25;25386;04570001;060248845;25386026;1;1;00131601001;10;2013;1;2;;1;;;0;;12;0.0184799237;0
4;170;25;25386;04570001;060248845;25386026;2;1;16100100105;4;1992;1;1;;1;;;0.016519014;0.72;12;0.0229430751;0.0229430751
4;170;25;25386;04580000;083143299;25386999;1;2;09999999901;;2013;1;3;;1;;;0.0023569789;0.3581426021;;0.0065811186;0.0065811186
4;170;25;25386;04580000;083143299;25386999;2;1;00132301002;10;1992;1;2;;1;;;0.3943682644;11.63164965;12;0.0339047578;0.0339047578
4;170;25;25386;04580001;060248849;25386026;1;1;00131601001;11;2002;1;2;;1;;;0.1127862665;3.4663433649;12;0.0325375344;0.0325375344
4;170;25;25386;04580001;060248849;25386026;2;1;16100100105;5;1993;1;1;;1;;;0.0898374504;0.72;12;0.1247742367;0.1247742367
4;170;25;25386;04580001;060248849;25386026;3;1;09999999903;10;2013;1;;;;;;0.0595179336;0.8854233107;;0.06721975;0.06721975
4;170;25;25386;04640001;060249802;25386007;1;1;16100100110;4;1992;1;1;;1;;;0.3616192202;1.44;12;0.2511244585;0.2511244585
4;170;25;25386;04660000;088143257;25386022;1;1;00131601001;10;1996;2;2;;1;;;6.8428827074;3.4663433649;12;1.9740925774;1.9740925774
4;170;25;25386;04660000;088143257;25386022;1;1;00132201001;10;1993;2;;;;;;24.82329558;12.574534682;;1.9740925774;1.9740925774
4;170;25;25386;04660000;088143257;25386022;2;1;00132201001;10;2013;2;;;;;;0;;;7.5702070934;0
4;170;25;25386;04660000;088143257;25386022;2;1;16100100110;4;1992;2;1;;1;;;10.901098214;1.44;12;7.5702070934;7.5702070934
4;170;25;25386;04660000;088143257;25386022;2;1;00196104050;3;2006;2;;;;;2;0;;;7.5702070934;0
4;170;25;25386;04660000;088143257;25386022;3;1;00196103030;10;2013;1;;;;;;0;;;0.8676345237;0
4;170;25;25386;04690000;083143213;25386021;1;1;00132401001;10;1992;2;2;;1;;;0.3221149086;14.8796446;12;0.0216480243;0.0216480243
4;170;25;25386;04690000;083143213;25386021;1;1;00131601001;10;2005;2;2;;1;;;0.0750394856;3.4663433649;12;0.0216480243;0.0216480243
4;170;25;25386;04690000;083143213;25386021;2;1;16100100110;4;1992;1;1;;1;;;0.0258797918;1.44;12;0.0179720776;0.0179720776
4;170;25;25386;04700001;060244417;25386021;1;1;00131601001;9;2010;2;2;;1;;;2.1584628765;3.4663433649;12;0.6226915944;0.6226915944
4;170;25;25386;04700001;060244417;25386021;1;1;00132401001;9;1992;2;;;;;;9.2654296196;14.8796446;;0.6226915944;0.6226915944
4;170;25;25386;04700001;060244417;25386021;2;1;16100100105;4;2012;1;1;;1;;;0;;12;2.387884122;0
4;170;25;25386;04700001;060244417;25386021;3;1;09999999903;9;2013;1;;;;;;1.1855437644;0.9215787685;;1.28642695;1.28642695
4;170;25;25386;04702004;060244418;25386021;1;1;00132401001;9;1993;2;;;;;;56.803332056;14.8796446;;3.8175194088;3.8175194088
4;170;25;25386;04702004;060244418;25386021;1;1;00132201001;9;1996;2;2;;1;;;48.003530205;12.574534682;12;3.8175194088;3.8175194088
4;170;25;25386;04702004;060244418;25386021;1;1;00131301001;6;1992;2;2;;1;;;18.027063509;4.7221930207;12;3.8175194088;3.8175194088
4;170;25;25386;04720001;060249503;25386026;1;1;00131601001;11;1997;2;2;;1;;;0.8610425035;3.4663433649;12;0.2484008111;0.2484008111
4;170;25;25386;04720001;060249503;25386026;1;1;00132401001;11;1992;2;;;;;;3.6961157879;14.8796446;;0.2484008111;0.2484008111
4;170;25;25386;04720001;060249503;25386026;2;1;16100100105;5;1993;1;1;;1;;;0.6858446502;0.72;12;0.9525620141;0.9525620141
4;170;25;25386;04720001;060249503;25386026;3;1;09999999903;10;2013;1;;;;;;0.4311681424;0.8401977463;;0.5131746;0.5131746
4;170;25;25386;04750001;060249504;25386026;1;1;00132401001;11;1994;2;;;;;;1.3956823097;14.8796446;;0.0937980945;0.0937980945
4;170;25;25386;04750001;060249504;25386026;1;1;00131601001;11;1995;2;2;;1;;;0.3251364024;3.4663433649;12;0.0937980945;0.0937980945
4;170;25;25386;04750001;060249504;25386026;2;1;16100100105;5;1993;1;1;;1;;;0.2589803174;0.72;12;0.3596948853;0.3596948853
4;170;25;25386;04750001;060249504;25386026;3;1;09999999903;10;2013;1;;;;;;0.185023225;0.9548168982;;0.19377875;0.19377875
4;170;25;25386;04780001;060494820;25386024;1;1;00131601001;12;2010;2;2;;1;;;6.5373719978;3.4663433649;12;1.8859562685;1.8859562685
4;170;25;25386;04780001;060494820;25386024;1;1;00132401001;12;1992;2;;;;;;28.062359006;14.8796446;;1.8859562685;1.8859562685
4;170;25;25386;04780001;060494820;25386024;2;1;00132401001;12;1992;2;;;;;;107.61292122;14.8796446;;7.2322238947;7.2322238947
4;170;25;25386;04780001;060494820;25386024;2;1;16100100105;6;2013;2;1;;1;;;0;;12;7.2322238947;0
4;170;25;25386;04780001;060494820;25386024;2;2;00112201002;11;2013;2;2;;1;;;0;;12;7.2322238947;0
4;170;25;25386;04780001;060494820;25386024;2;2;00112201002;6;2013;2;2;;1;;;20.859527027;2.8842479618;12;7.2322238947;7.2322238947
4;170;25;25386;04780001;060494820;25386024;3;1;09999999903;11;2013;1;;;;;;0.703811187;0.8490929596;;0.8288976832;0.8288976832
4;170;25;25386;04860001;060491965;25386008;1;1;00132401001;12;1993;2;;;;;;1.7575852035;14.8796446;;0.1181201064;0.1181201064
4;170;25;25386;04860001;060491965;25386008;1;1;00131601001;12;1990;2;2;;1;;;0.4094448471;3.4663433649;12;0.1181201064;0.1181201064
4;170;25;25386;04860001;060491965;25386008;2;1;16100100105;6;1992;1;1;;1;;;0.3261343828;0.72;12;0.4529644206;0.4529644206
4;170;25;25386;04860001;060491965;25386008;3;1;09999999903;11;2013;1;;;;;;0.225828103;0.9254265909;;0.24402595;0.24402595
4;170;25;25386;04870001;060488774;25386008;1;2;09999999901;;2013;1;3;;1;;;0.0018031783;0.3427755476;;0.0052605219;0.0052605219
4;170;25;25386;04920001;060490214;25386029;1;1;00131201001;8;2011;2;2;;1;;;24.671518796;5.5242936966;12;4.46600419;4.46600419
4;170;25;25386;04920001;060490214;25386029;1;1;00131301001;8;1992;2;2;;1;;;21.089333817;4.7221930207;12;4.46600419;4.46600419
4;170;25;25386;04920001;060490214;25386029;1;1;00132401001;12;1992;2;;;;;;66.452555129;14.8796446;;4.46600419;4.46600419
4;170;25;25386;04940000;083143297;25386017;1;2;00193002012;8;2013;2;2;;1;;;0;;12;0.1859219426;0
4;170;25;25386;04940000;083143297;25386017;2;1;00131601001;10;1997;1;2;;1;;;0.0403105366;3.4663433649;12;0.0116291239;0.0116291239
4;170;25;25386;04940000;083143297;25386017;3;1;00132401001;10;1993;1;2;;1;;;11.200561091;14.8796446;12;0.7527438586;0.7527438586
4;170;25;25386;04940000;083143297;25386017;4;1;00132401001;10;1994;1;2;;1;;;11.184810302;14.8796446;12;0.7516853126;0.7516853126
4;170;25;25386;04940000;083143297;25386017;5;1;16100100110;4;1992;1;1;;1;;;0.045441371;1.44;12;0.0315565076;0.0315565076
4;170;25;25386;04940001;060250826;25386017;1;1;00132401001;10;1993;2;2;;1;;;3.8722742585;14.8796446;12;0.2602397008;0.2602397008
4;170;25;25386;04940001;060250826;25386017;1;1;00131601001;10;2004;2;2;;1;;;0.9020801601;3.4663433649;12;0.2602397008;0.2602397008
4;170;25;25386;04940001;060250826;25386017;1;2;00193002012;8;2013;2;2;;1;;;0;;12;0.2602397008;0
4;170;25;25386;04940001;060250826;25386017;1;1;00164001001;10;1993;2;1;;1;;;0.2061474209;0.792144397;12;0.2602397008;0.2602397008
4;170;25;25386;04940001;060250826;25386017;2;1;16100100105;4;2012;1;1;;1;;;0;;12;0.9979615178;0
4;170;25;25386;04940001;060250826;25386017;3;1;09999999903;9;2013;1;;;;;;0.4732300895;0.8802107638;;0.5376327;0.5376327
4;170;25;25386;04950001;060490837;25386013;1;1;00196104050;5;2006;2;;;;;2;0;;;2.4066055664;0
4;170;25;25386;04950001;060490837;25386013;1;1;16100100110;6;2012;2;1;;1;;;0;;12;2.4066055664;0
4;170;25;25386;05030001;060252059;25386005;1;1;00131301001;7;2013;1;2;;1;;;0;;12;1.725151244;0
4;170;25;25386;05040000;083142433;25386040;1;1;00131601001;10;2010;2;2;;1;;;0.4537269604;3.4663433649;12;0.1308949843;0.1308949843
4;170;25;25386;05040000;083142433;25386040;1;1;00131301001;6;1992;2;2;;1;;;0.6181113814;4.7221930207;12;0.1308949843;0.1308949843
4;170;25;25386;05040000;083142433;25386040;1;1;00132201001;10;1993;2;2;;1;;;1.6459435199;12.574534682;12;0.1308949843;0.1308949843
4;170;25;25386;05040000;083142433;25386040;2;1;16100100110;4;1992;1;1;;1;;;0.7228126373;1.44;12;0.5019532203;0.5019532203
4;170;25;25386;05040000;083142433;25386040;3;1;00192908001;10;2012;1;;;;;;0.2457139579;0.908645987;;0.2704177;0.2704177
4;170;25;25386;05040001;060251000;25386040;1;1;00132401001;10;1993;2;;;;;;1.7777547973;14.8796446;;0.1194756222;0.1194756222
4;170;25;25386;05040001;060251000;25386040;1;1;00131601001;10;1990;2;2;;1;;;0.4141435304;3.4663433649;12;0.1194756222;0.1194756222
4;170;25;25386;05040001;060251000;25386040;2;1;16100100105;4;2013;1;1;;1;;;0;;12;0.4581625077;0
4;170;25;25386;05040001;060251000;25386040;3;1;09999999903;9;2013;1;;;;;;0.2222669395;0.9004994182;;0.2468263;0.2468263
4;170;25;25386;05050001;060242941;25386031;1;1;00131301001;7;1992;1;2;;1;;;0.1941171147;4.7221930207;12;0.0411074079;0.0411074079
4;170;25;25386;05070001;060248906;25386026;1;1;00132401001;11;1992;1;2;;1;;;10.94922322;14.8796446;12;0.7358524692;0.7358524692
4;170;25;25386;05080001;060248792;25386026;1;1;00132401001;10;1996;2;;;;;;1.9189226231;14.8796446;;0.1289629339;0.1289629339
4;170;25;25386;05080001;060248792;25386026;1;1;00131601001;10;2012;2;2;;1;;;0;;12;0.1289629339;0
4;170;25;25386;05080001;060248792;25386026;2;1;16100100105;4;2012;1;1;;1;;;0;;12;0.4945442351;0
4;170;25;25386;05080001;060248792;25386026;3;1;09999999903;9;2013;1;;;;;;0.2301581825;0.8638720191;;0.26642625;0.26642625
4;170;25;25386;05100001;060249484;25386026;1;1;00132401001;10;1994;1;2;;1;;;15.447109938;14.8796446;12;1.0381370223;1.0381370223
4;170;25;25386;05120000;083142436;25386021;1;2;09999999901;;2013;1;3;;1;;;0.0025339896;0.3371744146;;0.0075153673;0.0075153673
4;170;25;25386;05120001;060250935;25386021;1;1;00132301002;9;1993;1;2;;1;;;0.372981677;11.63164965;12;0.0320661031;0.0320661031
4;170;25;25386;05120001;060250935;25386021;2;2;09999999901;;2013;1;3;;1;;;0.0025206039;0.3331026492;;0.0075670484;0.0075670484
4;170;25;25386;05140001;060486081;25386032;1;1;00132401001;12;1993;1;2;;1;;;5.901582671;14.8796446;12;0.3966212117;0.3966212117
4;170;25;25386;05190001;060486584;25386011;1;1;00131601001;12;1992;1;2;;1;;;0.1311084472;3.4663433649;12;0.0378232718;0.0378232718
4;170;25;25386;05190001;060486584;25386011;2;1;16100100105;6;1992;1;1;;1;;;0.104431574;0.72;12;0.1450438528;0.1450438528
4;170;25;25386;05190001;060486584;25386011;3;1;09999999903;11;2013;1;;;;;;0.0702930526;0.8995829595;;0.0781396;0.0781396
4;170;25;25386;05210001;060486583;25386029;1;1;00131905001;10;2011;1;2;;1;;;0.0487796659;2.7064706508;12;0.0180233493;0.0180233493
4;170;25;25386;05210001;060486583;25386029;2;1;16100100105;6;1992;1;1;;1;;;0.0156269707;0.72;12;0.0217041259;0.0217041259
4;170;25;25386;05220001;060248917;25386026;1;1;00196104018;5;2006;1;1;;1;;2;0;;12;0.7378687276;0
4;170;25;25386;05240001;060251248;25386026;1;1;00132401001;10;1994;1;2;;1;;;2.7221789505;14.8796446;12;0.1829465033;0.1829465033
4;170;25;25386;05250001;060251250;25386026;1;1;00131601001;10;2008;1;2;;1;;;0.1088309082;3.4663433649;12;0.0313964592;0.0313964592
4;170;25;25386;05250001;060251250;25386026;2;1;16100100105;4;1992;1;1;;1;;;0.0866869008;0.72;12;0.1203984734;0.1203984734
4;170;25;25386;05250001;060251250;25386026;3;1;09999999903;9;2013;1;;;;;;0.0516905512;0.7969262816;;0.0648624;0.0648624
4;170;25;25386;05310001;060251281;25386026;1;1;00132401001;10;1992;1;2;;1;;;24.703655132;14.8796446;12;1.6602315308;1.6602315308
4;170;25;25386;05320001;060494776;25596018;1;1;00132401001;11;1992;2;;;;;;17.916030498;14.8796446;;1.204063066;1.204063066
4;170;25;25386;05320001;060494776;25596018;1;1;00131601001;11;1996;2;2;;1;;;4.1736960197;3.4663433649;12;1.204063066;1.204063066
4;170;25;25386;05320001;060494776;25596018;2;1;00132401001;11;1992;2;;;;;;68.704002319;14.8796446;;4.6173147388;4.6173147388
4;170;25;25386;05320001;060494776;25596018;2;1;00131201001;8;2011;2;2;;1;;;25.507402707;5.5242936966;12;4.6173147388;4.6173147388
4;170;25;25386;05320001;060494776;25596018;3;1;09999999903;11;2013;1;;;;;;0.5196245618;0.9819087474;;0.5291984242;0.5291984242
4;170;25;25386;05330001;060248904;25386032;1;1;00131601001;10;1991;1;2;;1;;;0.0725919308;3.4663433649;12;0.0209419331;0.0209419331
4;170;25;25386;05330001;060248904;25386032;2;1;16100100105;5;1992;1;1;;1;;;0.0578215317;0.72;12;0.0803076829;0.0803076829
4;170;25;25386;05330001;060248904;25386032;3;1;09999999903;10;2013;1;;;;;;0.0360552603;0.8333730583;;0.04326425;0.04326425
4;170;25;25386;05340001;060242632;25386007;1;1;16100100107;4;2011;1;1;;1;;;1.1515643681;1.08;12;1.0662633038;1.0662633038
4;170;25;25386;05340001;060248902;25386026;1;1;00132401001;10;1993;1;2;;1;;;3.7250548071;14.8796446;12;0.2503456841;0.2503456841
4;170;25;25386;05340001;060248902;25386026;2;1;00132401001;10;1993;2;;;;;;0.9312637018;14.8796446;;0.062586421;0.062586421
4;170;25;25386;05340001;060248902;25386026;2;1;00132301002;10;1994;2;2;;1;;;0.7279833223;11.63164965;12;0.062586421;0.062586421
4;170;25;25386;05350001;060251228;25386027;1;1;00132401001;10;1994;2;;;;;;1.2209529547;14.8796446;;0.0820552498;0.0820552498
4;170;25;25386;05350001;060251228;25386027;1;1;00131601001;10;2010;2;2;;1;;;0.2844316707;3.4663433649;12;0.0820552498;0.0820552498
4;170;25;25386;05350001;060251228;25386027;2;1;16100100105;4;1992;1;1;;1;;;0.2265578508;0.72;12;0.3146636817;0.3146636817
4;170;25;25386;05350001;060251228;25386027;3;1;09999999903;9;2013;1;;;;;;0.1533658927;0.9047118461;;0.16951905;0.16951905
4;170;25;25386;05380001;060490854;25386013;1;1;16100100110;6;1992;1;1;;1;;;2.3432277623;1.44;12;1.6272415016;1.6272415016
4;170;25;25386;05440001;060243498;25386005;1;1;16100100110;5;1993;1;1;;1;;;1.6850287008;1.44;12;1.17015882;1.17015882
4;170;25;25386;05480001;060490836;25386013;1;1;16100100110;6;1993;1;1;;1;;;2.5726125891;1.44;12;1.7865365202;1.7865365202
4;170;25;25386;05570001;060251144;25386005;1;1;16100100105;6;2012;1;1;;1;;;0;;12;0.2905714644;0
4;170;25;25386;05570001;060251287;25386026;1;1;00131601001;10;1994;2;2;;1;;;0.6478783553;3.4663433649;12;0.1869054179;0.1869054179
4;170;25;25386;05570001;060251287;25386026;1;1;00132401001;10;1996;2;;;;;;2.7810861926;14.8796446;;0.1869054179;0.1869054179
4;170;25;25386;05570001;060251287;25386026;2;1;16100100105;5;1992;1;1;;1;;;0.5160533779;0.72;12;0.7167408026;0.7167408026
4;170;25;25386;05570001;060251287;25386026;3;1;09999999903;10;2013;1;;;;;;0.321727939;0.8332105916;;0.3861304;0.3861304
4;170;25;25386;05570001;060491900;25596018;1;1;00132401001;11;1992;2;;;;;;17.926463007;14.8796446;;1.2047641922;1.2047641922
4;170;25;25386;05570001;060491900;25596018;1;1;00131601001;11;1997;2;2;;1;;;4.1761263639;3.4663433649;12;1.2047641922;1.2047641922
4;170;25;25386;05570001;060491900;25596018;2;1;00132401001;11;1994;2;;;;;;68.744008952;14.8796446;;4.6200034208;4.6200034208
4;170;25;25386;05570001;060491900;25596018;2;1;16100100105;6;1993;2;1;;1;;;3.326402463;0.72;12;4.6200034208;4.6200034208
4;170;25;25386;05570001;060491900;25596018;2;1;00131201001;8;2011;2;2;;1;;;25.522255776;5.5242936966;12;4.6200034208;4.6200034208
4;170;25;25386;05570001;060491900;25596018;3;1;09999999903;11;2013;1;;;;;;0.4872299186;0.9201583768;;0.5295065838;0.5295065838
4;170;25;25386;05600001;060243256;25386027;1;1;00325001000;10;2011;1;9;;1;;;0.5862502787;0.8834965563;12;0.6635569483;0.6635569483
4;170;25;25386;05610001;060243255;25386027;1;1;00132401001;10;1993;2;;;;;;1.4210508366;14.8796446;;0.0955030093;0.0955030093
4;170;25;25386;05610001;060243255;25386027;1;1;00132301002;10;1992;2;2;;1;;;1.1108575447;11.63164965;12;0.0955030093;0.0955030093
4;170;25;25386;05680000;083119394;25386035;1;1;00180201002;5;2010;1;1;;1;;;2.2518171281;4.9678318255;12;0.4532796615;0.4532796615
4;170;25;25386;05680001;060242565;25386035;1;1;00180201002;5;2010;1;1;;1;;;4.0337834644;4.9678318255;12;0.8119806801;0.8119806801
4;170;25;25386;05800001;060490935;25386029;1;1;00132401001;12;1992;2;;;;;;0.8176984805;14.8796446;;0.0549541674;0.0549541674
4;170;25;25386;05800001;060490935;25386029;1;1;00131601001;12;2003;2;2;;1;;;0.1904900136;3.4663433649;12;0.0549541674;0.0549541674
4;170;25;25386;05800001;060490935;25386029;2;1;16100100105;6;1992;1;1;;1;;;0.1517306675;0.72;12;0.2107370382;0.2107370382
