TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;P_S6P45B;P_S6P45A;P_S6P46;P_S6P47A;P_S6P47B;P_S6P48;P_S6P50;P_S6P51_SP1;P_S6P51_SP2;P_S6P51_SP3;P_S6P53;P_S6P57A;P_S6P59_UNIF;P_S6P60;AREA_SEMBRADA;AREA_COSECHADA
4;170;08;08421;02820001;040073178;08421009;1;1;00131301001;8;2010;2;2;;;1;;1.1196036229;4.2665063861;6;0.262416957;0.262416957
4;170;08;08421;02820001;040073178;08421009;2;2;00112201001;6;2013;2;2;;1;;;0.3706980094;3.1167500675;12;0.1189373551;0.1189373551
4;170;08;08421;02820001;040073178;08421009;2;2;00112201001;9;2012;2;2;;1;;;0.3800137007;3.1950744201;12;0.1189373551;0.1189373551
4;170;08;08421;02820001;040073178;08421009;2;2;00112201002;9;2012;2;2;;1;;;0.3675109366;3.0899538365;12;0.1189373551;0.1189373551
4;170;08;08421;02820001;040073178;08421009;2;2;00112201002;6;2013;2;2;;1;;;0.3759992157;3.1613214832;12;0.1189373551;0.1189373551
4;170;08;08421;03270001;040073289;08421003;1;2;00112201001;6;2013;2;2;;1;;;5.7384693922;3.5771145736;12;1.6042173864;1.6042173864
4;170;08;08421;03270001;040073289;08421003;1;2;00112201001;9;2012;2;2;;1;;;5.2193387507;3.2535108987;12;1.6042173864;1.6042173864
4;170;08;08421;03270001;040073289;08421003;1;1;00131301001;8;1992;2;2;;;1;;6.844403724;4.2665063861;6;1.6042173864;1.6042173864
4;170;08;08421;03270001;040073289;08421003;1;1;00132201001;1;1992;2;;;;;;22.292448879;13.896152147;;1.6042173864;1.6042173864
4;170;08;08421;03270001;040073289;08421003;2;1;00191999066;1;2013;1;;;;;;0;;;0.5669218628;0
4;170;08;08421;03270001;040073289;08421003;3;2;00112201001;6;2013;2;2;;1;;;0.5225053447;3.2621815542;12;0.1601705288;0.1601705288
4;170;08;08421;03270001;040073289;08421003;3;2;00112201001;9;2012;2;2;;1;;;0.5448977074;3.4019848178;12;0.1601705288;0.1601705288
4;170;08;08421;03270001;040073289;08421003;3;2;00112201002;9;2012;2;2;;1;;;0.5152597051;3.2169445209;12;0.1601705288;0.1601705288
4;170;08;08421;03270001;040073289;08421003;3;2;00123502001;7;2013;2;2;;1;;;1.5769228009;9.8452743608;12;0.1601705288;0.1601705288
4;170;08;08421;03270001;040073289;08421003;3;2;00112201002;6;2013;2;2;;1;;;0.5000442131;3.1219489426;12;0.1601705288;0.1601705288
4;170;08;08421;03570001;000038476;08421002;1;2;00123502001;7;2013;2;2;;1;;;10.593493539;9.9690908348;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;000038476;08421002;1;2;00112201001;6;2013;2;2;;1;;;3.3547600246;3.1570234399;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;000038476;08421002;1;2;00112201001;9;2012;2;2;;1;;;3.6199990367;3.4066287089;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;000038476;08421002;1;1;00131301001;9;2001;2;2;;;1;;4.5337341776;4.2665063861;6;1.0626338665;1.0626338665
4;170;08;08421;03570001;000038476;08421002;2;2;00112201001;6;2013;2;2;;1;;;1.5980500471;3.3180302571;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;000038476;08421002;2;2;00112201001;9;2012;2;2;;1;;;1.4593673892;3.0300835462;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;000038476;08421002;2;2;00112201002;6;2013;2;2;;1;;;1.5993110275;3.3206484299;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;000038476;08421002;2;2;00112201002;9;2012;2;2;;1;;;1.6145768487;3.3523448445;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;040072922;08421002;1;2;00123502001;7;2013;2;2;;1;;;11.09493419;10.440975523;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;040072922;08421002;1;2;00112201001;6;2013;2;2;;1;;;3.440988075;3.2381690283;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;040072922;08421002;1;2;00112201001;9;2012;2;2;;1;;;3.4759685581;3.2710876884;12;1.0626338665;1.0626338665
4;170;08;08421;03570001;040072922;08421002;1;1;00131301001;9;2001;2;2;;;1;;4.5337341776;4.2665063861;6;1.0626338665;1.0626338665
4;170;08;08421;03570001;040072922;08421002;2;2;00112201001;6;2013;2;2;;1;;;1.6054111864;3.3333141858;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;040072922;08421002;2;2;00112201001;9;2012;2;2;;1;;;1.5317349874;3.1803403424;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;040072922;08421002;2;2;00112201002;6;2013;2;2;;1;;;1.549135042;3.2164680644;12;0.4816261225;0.4816261225
4;170;08;08421;03570001;040072922;08421002;2;2;00112201002;9;2012;2;2;;1;;;1.5801996413;3.2809674713;12;0.4816261225;0.4816261225
4;170;08;08421;04740001;040073066;08421003;1;2;00112201001;6;2013;2;2;;1;;;2.2927141906;3.2605326013;12;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073066;08421003;1;2;00112201001;9;2012;2;2;;1;;;2.4061900868;3.4219098286;12;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073066;08421003;1;1;00131301001;2;1992;2;2;;;1;;3.000086468;4.2665063861;6;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073066;08421003;2;2;00112201001;6;2013;2;2;;1;;;0.957471636;3.0042644867;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073066;08421003;2;2;00112201001;9;2012;2;2;;1;;;1.0554684703;3.3117497406;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073066;08421003;2;2;00112201002;9;2012;2;2;;1;;;1.1088111038;3.4791232411;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073066;08421003;2;2;00112201002;6;2013;2;2;;1;;;1.0327983069;3.2406174329;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073338;08421003;1;2;00112201001;6;2013;2;2;;1;;;2.33745868;3.3241649839;12;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073338;08421003;1;2;00112201001;9;2012;2;2;;1;;;2.2556207343;3.2077809658;12;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073338;08421003;1;1;00131301001;2;1992;2;2;;;1;;3.000086468;4.2665063861;6;0.7031716811;0.7031716811
4;170;08;08421;04740001;040073338;08421003;2;2;00112201001;6;2013;2;2;;1;;;1.0337399266;3.2435719589;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073338;08421003;2;2;00112201001;9;2012;2;2;;1;;;1.0987143487;3.4474425921;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073338;08421003;2;2;00112201002;6;2013;2;2;;1;;;1.0391020632;3.2603967669;12;0.3187041754;0.3187041754
4;170;08;08421;04740001;040073338;08421003;2;2;00112201002;9;2012;2;2;;1;;;1.0668172137;3.3473587606;12;0.3187041754;0.3187041754
4;170;08;08421;05711000;040072654;08421011;1;2;00192101001;9;2013;1;1;;1;;;;;12;0.3449510569;0
4;170;08;08421;05711000;040072654;08421011;2;2;00112201002;9;2012;2;2;;1;;;1.6158323448;3.2117352684;12;0.503102594;0.503102594
4;170;08;08421;05711000;040072654;08421011;2;2;00112201002;6;2013;2;2;;1;;;1.6379721049;3.2557417203;12;0.503102594;0.503102594
4;170;08;08421;05711000;040072654;08421011;2;2;00112201001;6;2013;2;2;;1;;;1.7931983366;3.5642796478;12;0.503102594;0.503102594
4;170;08;08421;05711000;040072654;08421011;2;2;00112201001;9;2012;2;2;;1;;;1.7641949825;3.5066306624;12;0.503102594;0.503102594
4;170;08;08421;05712984;040072650;08421011;1;2;00112201001;9;2013;1;2;;1;;;0;;12;0.3284648692;0
4;170;08;08421;05712984;040072650;08421011;1;2;00112201001;12;2012;1;2;;1;;;1.0559385356;3.2147685633;12;0.3284648692;0.3284648692
4;170;08;08421;05712984;040072650;08421011;7001;2;00112201001;12;2012;1;2;;1;;;1.1082802884;3.3741212299;12;0.3284648692;0.3284648692
4;170;08;08421;05730001;040072841;08421999;1;2;00112201001;6;2013;2;2;;1;;;1.6639131727;3.2663186498;12;0.5094154463;0.5094154463
4;170;08;08421;05730001;040072841;08421999;1;2;00112201001;9;2012;2;2;;1;;;1.6184830962;3.1771378509;12;0.5094154463;0.5094154463
4;170;08;08421;05730001;040072841;08421999;1;1;00131301001;5;1992;2;2;;;1;;2.1734242547;4.2665063861;6;0.5094154463;0.5094154463
4;170;08;08421;05730001;040072841;08421999;2;2;00112201001;6;2013;2;2;;1;;;0.7447709987;3.2257021694;12;0.2308864736;0.2308864736
4;170;08;08421;05730001;040072841;08421999;2;2;00112201001;9;2012;2;2;;1;;;0.820343546;3.553016915;12;0.2308864736;0.2308864736
4;170;08;08421;05730001;040072841;08421999;2;2;00112201002;6;2013;2;2;;1;;;0.788189883;3.4137551274;12;0.2308864736;0.2308864736
4;170;08;08421;05730001;040072841;08421999;2;2;00112201002;9;2012;2;2;;1;;;0.8091683919;3.5046158375;12;0.2308864736;0.2308864736
4;170;08;08421;05752516;040072797;08421004;1;2;00112201002;11;2013;2;2;;1;;;0;;12;2.8437968829;0
4;170;08;08421;05752516;040072797;08421004;1;2;00112201002;6;2013;2;2;;1;;;11.147683781;3.92;12;2.8437968829;2.8437968829
4;170;08;08421;05752516;040072797;08421004;1;2;00112201001;6;2013;2;2;;1;;;9.5620243781;3.3624146772;12;2.8437968829;2.8437968829
4;170;08;08421;05752516;040072797;08421004;1;2;00112201001;9;2012;2;2;;1;;;9.3281089051;3.2801600428;12;2.8437968829;2.8437968829
4;170;08;08421;05752516;040072797;08421004;1;1;00131701001;10;2012;2;2;;1;;;65.095498234;22.890347277;12;2.8437968829;2.8437968829
4;170;08;08421;90090000;999999999;08421007;1;2;00112201001;9;2012;2;2;;1;;;3.4667701333;3.007295362;12;1.1527867123;1.1527867123
4;170;08;08421;90090000;999999999;08421007;1;2;00112201002;6;2013;2;2;;1;;;3.8648768704;3.3526382887;12;1.1527867123;1.1527867123
4;170;08;08421;90090000;999999999;08421007;1;2;00112201001;6;2013;2;2;;1;;;3.9944372978;3.465027186;12;1.1527867123;1.1527867123
4;170;08;08421;90090000;999999999;08421007;1;2;00112201002;9;2012;2;2;;1;;;3.5105022901;3.0452313967;12;1.1527867123;1.1527867123
4;170;08;08421;90090000;999999999;08421007;1;2;00123101001;1;2013;2;2;;1;;;11.11496454;9.6418222222;12;1.1527867123;1.1527867123
4;170;08;08421;90090000;999999999;08421007;2;2;00123502001;7;2013;2;2;;1;;;41.515389091;10.403775909;12;3.9904155426;3.9904155426
4;170;08;08421;90090000;999999999;08421007;2;2;00112201002;6;2013;2;2;;1;;;13.730105477;3.4407708497;12;3.9904155426;3.9904155426
4;170;08;08421;90090000;999999999;08421007;2;2;00112201001;6;2013;2;2;;1;;;13.688894488;3.4304433564;12;3.9904155426;3.9904155426
4;170;08;08421;90090000;999999999;08421007;2;2;00112201001;9;2012;2;2;;1;;;12.5418388;3.142990665;12;3.9904155426;3.9904155426
4;170;08;08421;90090000;999999999;08421007;2;2;00112201002;9;2012;2;2;;1;;;13.301602914;3.3333879072;12;3.9904155426;3.9904155426
4;170;08;08421;90090000;999999999;08421007;3;2;00129004001;10;2013;1;2;;1;;;0.3363816071;1.5360689747;12;0.2189886083;0.2189886083
4;170;08;08421;90090000;999999999;08421007;4;1;00131601001;1;1998;2;2;;1;;;2.8277813417;3.1024814827;12;0.9114579273;0.9114579273
4;170;08;08421;90090000;999999999;08421007;4;1;00131701001;10;2012;2;2;;1;;;20.863588484;22.890347277;12;0.9114579273;0.9114579273
4;170;08;08421;90090000;999999999;08421007;5;1;00131601001;9;2007;1;2;;1;;;0.7069453354;3.1024814827;12;0.2278644818;0.2278644818
4;170;08;08421;90090000;999999999;08421007;6;1;00132201001;1;1992;2;2;;1;;;61.612690568;13.896152147;12;4.4337950474;4.4337950474
4;170;08;08421;90090000;999999999;08421007;6;2;00112201001;9;2012;2;2;;1;;;15.571033499;3.511897445;12;4.4337950474;4.4337950474
4;170;08;08421;90090000;999999999;08421007;6;2;00112201002;6;2013;2;2;;1;;;15.996177175;3.6077845286;12;4.4337950474;4.4337950474
4;170;08;08421;90090000;999999999;08421007;6;2;00112201002;9;2012;2;2;;1;;;14.428585227;3.2542291814;12;4.4337950474;4.4337950474
4;170;08;08421;90090000;999999999;08421007;6;2;00112201001;6;2013;2;2;;1;;;14.194993018;3.2015446961;12;4.4337950474;4.4337950474
4;170;08;08421;90090000;999999999;08421007;7;2;00123502001;7;2013;2;2;;1;;;28.774954389;10.107640058;12;2.8468519085;2.8468519085
4;170;08;08421;90090000;999999999;08421007;7;2;00169299004;6;2013;2;2;;1;;;4.0450347037;1.4208799171;12;2.8468519085;2.8468519085
4;170;08;08421;90090000;999999999;08421007;8;2;00169299004;1;2013;2;2;;1;;;0.8754570206;1.3325761969;12;0.656965825;0.656965825
4;170;08;08421;90090000;999999999;08421007;8;2;00193002004;7;2013;2;2;;1;;;0;;12;0.656965825;0
4;170;08;08421;90090000;999999999;08421007;8;2;00123101001;1;2013;2;2;;1;;;7.0217936751;10.688217572;12;0.656965825;0.656965825
4;170;08;08421;90090000;999999999;08421007;9;2;00169299004;1;2013;2;2;;1;;;2.0322136931;1.4276918916;12;1.4234259542;1.4234259542
4;170;08;08421;90090000;999999999;08421007;9;2;00193002002;7;2013;2;2;;1;;;0;;12;1.4234259542;0
4;170;08;08421;90090000;999999999;08421007;10;2;00193002002;7;2012;2;2;;1;;;1.1430914296;1.4913905969;12;0.7664601292;0.7664601292
4;170;08;08421;90090000;999999999;08421007;10;2;00193002071;4;2013;2;2;;1;;;1.1496901938;1.5;12;0.7664601292;0.7664601292
4;170;08;08421;90090000;999999999;08421007;11;1;00196104037;6;2005;2;9;;1;;1;0;;12;0.1885228068;0
4;170;08;08421;90090000;999999999;08421007;12;1;09999999903;1;2013;1;;;;;;4.6509769288;2.3677117206;;1.964334124;1.964334124
4;170;08;08421;90090000;999999999;08421007;13;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0542992101;0
4;170;08;08421;90090000;999999999;08421007;14;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9933433914;0
4;170;08;08421;90090000;999999999;08421007;15;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9862707012;0
4;170;08;08421;90090000;999999999;08421007;16;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0451781409;0
4;170;08;08436;00030001;040074637;08436007;1;1;09999999903;1;2013;2;;;;;;2.1812552717;2.316798834;;0.9414953252;0.9414953252
4;170;08;08436;00030001;040074637;08436007;1;1;00131301001;7;1993;2;2;;;1;;4.1189020428;4.3748512951;12;0.9414953252;0.9414953252
4;170;08;08436;00030001;040074637;08436007;1;2;00112201002;6;2013;2;2;;1;;;3.0924083161;3.2845710789;12;0.9414953252;0.9414953252
4;170;08;08436;00030001;040074637;08436007;1;2;00123502001;7;2013;2;2;;1;;;9.8603174351;10.473039187;12;0.9414953252;0.9414953252
4;170;08;08436;00030001;040074637;08436007;1;2;00112201002;9;2012;2;2;;1;;;3.070037603;3.260810246;12;0.9414953252;0.9414953252
4;170;08;08436;00030001;040074637;08436007;2;1;09999999903;1;2013;1;;;;;;0.7140807634;2.1518380116;;0.3318468953;0.3318468953
4;170;08;08436;00040001;000038554;08436008;1;1;00131601001;4;1995;1;2;;;1;;0.037958736;3.0860798254;6;0.0122999851;0.0122999851
4;170;08;08436;00040001;040074945;08436008;1;1;00131601001;4;2006;2;2;;;1;;4.9758868173;3.0860798254;6;1.6123649092;1.6123649092
4;170;08;08436;00160001;040076431;08436009;1;2;00159201001;3;2013;2;2;;1;;;3.679254044;6.778356625;12;0.5427944039;0.5427944039
4;170;08;08436;00160001;040076431;08436009;1;2;00112201002;6;2013;2;2;;1;;;1.7978149263;3.3121471282;12;0.5427944039;0.5427944039
4;170;08;08436;00160001;040076431;08436009;1;2;00112201002;9;2012;2;2;;1;;;1.8347759595;3.3802411119;12;0.5427944039;0.5427944039
4;170;08;08436;00160001;040076431;08436009;1;2;00123401001;9;2012;2;2;1;;;;5.6610863284;10.429522278;12;0.5427944039;0.5427944039
4;170;08;08436;00160001;040076431;08436009;1;1;09999999903;1;2013;2;;;;;;1.2572659203;2.3162838657;;0.5427944039;0.5427944039
4;170;08;08436;00170001;040074816;08436003;1;2;00123502001;7;2013;2;2;;1;;;27.845178991;9.4985534693;12;2.9315178444;2.9315178444
4;170;08;08436;00170001;040074816;08436003;1;2;00112201002;6;2013;2;2;;1;;;9.9281631892;3.3866971706;12;2.9315178444;2.9315178444
4;170;08;08436;00170001;040074816;08436003;1;2;00112201002;9;2012;2;2;;1;;;9.2650439057;3.1604937774;12;2.9315178444;2.9315178444
4;170;08;08436;00170001;040074816;08436003;1;2;00159201001;3;2013;2;2;;1;;;19.831925548;6.7650707248;12;2.9315178444;2.9315178444
4;170;08;08436;00180001;040074411;08436009;1;1;00131601001;4;1995;1;2;;;1;;5.4956528556;3.0860798254;12;1.7807876551;1.7807876551
4;170;08;08436;00180001;040075167;08436008;1;1;00131601001;11;2010;1;2;;;1;;2.1761482247;3.0860798254;10;0.7051496876;0.7051496876
4;170;08;08436;00220001;040076432;08436009;1;2;98000000002;12;2013;2;2;;;1;;2.7296671379;1;6;2.7296671379;2.7296671379
4;170;08;08436;00349374;000048634;08436008;1;1;09999999903;1;2013;2;;;;;;2.1926922615;2.2589176307;;0.9706826985;0.9706826985
4;170;08;08436;00349374;000048634;08436008;1;2;00159201001;3;2013;2;2;;1;;;5.9505072415;6.1302290137;12;0.9706826985;0.9706826985
4;170;08;08436;00349374;000048634;08436008;1;2;00112201002;6;2013;2;2;;1;;;2.9826053655;3.0726882946;12;0.9706826985;0.9706826985
4;170;08;08436;00349374;000048634;08436008;1;2;00112201002;9;2012;2;2;;1;;;3.22188025;3.3191899422;12;0.9706826985;0.9706826985
4;170;08;08436;00349374;000048634;08436008;1;2;00123502001;7;2013;2;2;;1;;;9.1581477558;9.4347491407;12;0.9706826985;0.9706826985
4;170;08;08436;00446833;040075812;08436009;1;1;00131601001;10;2011;1;2;;;1;;0;;10;1.2081408905;0
4;170;08;08436;00461954;040074793;08436002;1;2;00159201001;8;2012;1;2;;1;;;2.4442885575;6.8221218737;12;0.3582886091;0.3582886091
4;170;08;08436;00461954;040074793;08436002;1;2;00159201001;8;2013;1;2;;1;;;0;;12;0.3582886091;0
4;170;08;08436;00463229;040075009;08436002;1;2;00159201001;3;2013;1;2;;1;;;4.0800302971;6.2008601557;12;0.6579781183;0.6579781183
4;170;08;08436;00480001;040074943;08436008;1;1;00131601001;6;2000;1;2;;;1;;7.4044832046;3.0860798254;6;2.3993168108;2.3993168108
4;170;08;08436;00490001;040074996;08436003;1;2;00159201001;3;2013;1;2;;1;;;5.9561328463;6.5847351806;12;0.904536429;0.904536429
4;170;08;08436;00500001;040074744;08436002;1;2;00123502001;7;2013;2;2;;1;;;9.5477666715;9.9427910265;12;0.9602702748;0.9602702748
4;170;08;08436;00500001;040074744;08436002;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.9602702748;0
4;170;08;08436;00500001;040074744;08436002;1;2;00112201002;6;2013;2;2;;1;;;3.7642594773;3.92;12;0.9602702748;0.9602702748
4;170;08;08436;00500001;040074744;08436002;1;1;09999999903;1;2013;2;;;;;;2.2149881575;2.3066299307;;0.9602702748;0.9602702748
4;170;08;08436;00520001;040074650;08436008;1;2;00191999053;3;2013;1;2;;1;;;0.0138471859;1.3653090829;12;0.010142162;0.010142162
4;170;08;08436;00520001;040074650;08436008;2;1;09999999903;1;2013;1;;;;;;3.0095237432;2.1320173567;;1.4115850107;1.4115850107
4;170;08;08436;00530001;040074790;08436009;1;2;00159201001;3;2013;1;2;;1;;;4.5980731776;6.2856817166;12;0.7315154322;0.7315154322
4;170;08;08436;00640001;040075160;08436008;1;2;00129006001;3;2013;2;2;;1;;;14.450945409;10.338302395;12;1.3978064151;1.3978064151
4;170;08;08436;00640001;040075160;08436008;1;2;00112201002;6;2013;2;2;;1;;;5.0286872614;3.5975562905;12;1.3978064151;1.3978064151
4;170;08;08436;00640001;040075160;08436008;1;2;00112201002;9;2012;2;2;;1;;;4.5824498214;3.2783150599;12;1.3978064151;1.3978064151
4;170;08;08436;00640001;040075160;08436008;1;2;00123401001;3;2013;2;2;1;;;;181.0047483;129.492;12;1.3978064151;1.3978064151
4;170;08;08436;00640001;040075160;08436008;1;1;09999999903;1;2013;2;;;;;;3.2511306263;2.325880459;;1.3978064151;1.3978064151
4;170;08;08436;00650001;000038701;08436008;1;1;00196104053;6;2005;2;9;;;1;2;0;;1;0.0940871614;0
4;170;08;08436;00650001;040075180;08436008;1;1;00196104053;4;2012;1;1;;;1;1;0;;1;0.4842925641;0
4;170;08;08436;00700001;040074768;08436003;1;1;09999999903;1;2013;2;;;;;;5.7098553708;2.3440447859;;2.4358985823;2.4358985823
4;170;08;08436;00700001;040074768;08436003;1;2;00112201002;6;2013;2;2;;1;;;7.5450239309;3.0974294191;12;2.4358985823;2.4358985823
4;170;08;08436;00700001;040074768;08436003;1;2;00112201002;9;2012;2;2;;1;;;7.7377619791;3.1765534227;12;2.4358985823;2.4358985823
4;170;08;08436;00700001;040074768;08436003;1;2;00159201001;11;2013;2;2;;1;;;0;;12;2.4358985823;0
4;170;08;08436;00700001;040074768;08436003;1;2;00159201001;11;2012;2;2;;1;;;52.980794165;21.75;12;2.4358985823;2.4358985823
4;170;08;08436;00940001;000017200;08436004;1;2;00159201001;3;2013;1;2;;1;;;4.7872936351;6.5163444937;12;0.7346593845;0.7346593845
4;170;08;08436;01030001;000013204;08436004;1;1;00131601001;11;1993;1;2;;;1;;0.7315773174;3.0860798254;10;0.2370571595;0.2370571595
4;170;08;08436;01300001;040075162;08436008;1;1;00131601001;12;2010;1;2;;;1;;3.7717394428;3.0860798254;11;1.222178186;1.222178186
4;170;08;08436;01430001;000013371;08436004;1;1;00131601001;11;1996;1;2;;;1;;2.6444025728;3.0860798254;2;0.8568808075;0.8568808075
4;170;08;08436;01430001;040075736;08436004;1;2;00122901001;11;2013;1;2;;1;;;0;;12;0.6582974922;0
4;170;08;08436;01730001;040074798;08436002;1;1;00131601001;1;2000;2;;;;;;1.0383040028;3.0860798254;;0.3364475521;0.3364475521
4;170;08;08436;01730001;040074798;08436002;1;1;00131301001;4;1992;2;2;;;1;;1.471908009;4.3748512951;6;0.3364475521;0.3364475521
4;170;08;08436;01730001;040074798;08436002;2;1;09999999903;1;2013;1;;;;;;0.258390096;2.1789080308;;0.1185869676;0.1185869676
4;170;08;08436;90090000;999999999;08436004;1;2;00123502001;7;2013;1;2;;1;;;0.3928002529;10.084144232;12;0.0389522645;0.0389522645
4;170;08;08436;90090000;999999999;08436004;2;2;00129004001;10;2013;1;2;;1;;;0.0355665496;1.5845878637;12;0.0224452997;0.0224452997
4;170;08;08436;90090000;999999999;08436004;3;2;09999999901;;2013;1;3;;1;;;0.0107761203;0.9072394028;;0.0118779236;0.0118779236
4;170;08;08436;90090000;999999999;08436004;4;1;00165401001;2;2013;1;2;;1;;;0.0105813556;0.3;12;0.0352711853;0.0352711853
4;170;08;08436;90090000;999999999;08436004;5;2;00193002001;4;2013;2;2;;1;;;0;;12;0.073748842;0
4;170;08;08436;90090000;999999999;08436004;5;2;00169299004;6;2013;2;2;;1;;;0.1057105019;1.4333852448;12;0.073748842;0.073748842
4;170;08;08436;90090000;999999999;08436004;5;2;00123502001;7;2013;2;2;;1;;;0.7348721365;9.9645244127;12;0.073748842;0.073748842
4;170;08;08436;90090000;999999999;08436004;6;1;00191999066;4;2013;1;2;;;1;;0;;6;0.0882917994;0
4;170;08;08436;90090000;999999999;08436004;7;2;00193002001;7;2013;1;2;;1;;;0;;12;0.0128258856;0
4;170;08;08436;90090000;999999999;08436004;8;1;00165401001;6;2012;2;2;;;1;;0.0327060082;0.3;3;0.1090200273;0.1090200273
4;170;08;08436;90090000;999999999;08436004;8;2;00193002004;7;2013;2;2;;1;;;0;;12;0.1090200273;0
4;170;08;08436;90090000;999999999;08436004;8;2;00123502001;7;2013;2;2;;1;;;1.055009437;9.6772076027;12;0.1090200273;0.1090200273
4;170;08;08436;90090000;999999999;08436004;9;1;00165401001;6;2013;1;2;;1;;;0.0105813556;0.3;12;0.0352711853;0.0352711853
4;170;08;08436;90090000;999999999;08436004;10;2;00193002038;10;2013;1;2;;1;;;0;;12;0.016032357;0
4;170;08;08436;90090000;999999999;08436004;11;2;00193002002;7;2013;2;2;;1;;;0;;12;0.0609229564;0
4;170;08;08436;90090000;999999999;08436004;11;1;00165401001;6;2012;2;2;;;1;;0.0182768869;0.3;6;0.0609229564;0.0609229564
4;170;08;08436;90090000;999999999;08436004;12;1;00165401001;6;2012;2;2;;1;;;0.0182768869;0.3;12;0.0609229564;0.0609229564
4;170;08;08436;90090000;999999999;08436004;12;2;00193002071;4;2013;2;2;;1;;;0.0913844346;1.5;12;0.0609229564;0.0609229564
4;170;08;08606;00020001;000054453;08606006;1;2;00112201001;6;2013;2;2;;1;;;4.3133471019;3.2350235474;12;1.3333278842;1.3333278842
4;170;08;08606;00020001;000054453;08606006;1;2;00112201001;9;2012;2;2;;1;;;4.8984489911;3.6738517576;12;1.3333278842;1.3333278842
4;170;08;08606;00020001;000054453;08606006;1;2;00123401001;5;2013;2;2;1;;;;13.797317652;10.34803053;12;1.3333278842;1.3333278842
4;170;08;08606;00020001;000054453;08606006;1;1;00131301001;11;2013;2;2;;;1;;0;;6;1.3333278842;0
4;170;08;08606;00020001;000054453;08606006;1;2;00159301001;12;2013;2;2;;1;;;0;;12;1.3333278842;0
4;170;08;08606;00020001;000054453;08606006;2;1;00149102001;1;2007;1;1;;1;;;1.0536570379;3.028109097;12;0.3479587439;0.3479587439
4;170;08;08606;00100001;000054443;08606006;1;2;00112201001;6;2013;2;2;;1;;;1.1793716193;3.1947997492;12;0.3691535344;0.3691535344
4;170;08;08606;00100001;000054443;08606006;1;2;00112201001;9;2012;2;2;;1;;;1.3018738531;3.5266460472;12;0.3691535344;0.3691535344
4;170;08;08606;00100001;000054443;08606006;1;2;00159201001;11;2013;2;2;;1;;;0;;12;0.3691535344;0
4;170;08;08606;00100001;000054443;08606006;1;2;00159301001;12;2013;2;2;;1;;;0;;12;0.3691535344;0
4;170;08;08606;00100001;000054443;08606006;1;2;00159201001;11;2012;2;2;;1;;;8.0290893741;21.75;12;0.3691535344;0.3691535344
4;170;08;08606;00102622;000057251;08606006;1;2;00159301001;12;2013;2;2;;1;;;0;;12;0.3691535344;0
4;170;08;08606;00102622;000057251;08606006;1;2;00159201001;3;2013;2;2;;1;;;2.4329440676;6.5906021225;12;0.3691535344;0.3691535344
4;170;08;08606;00102622;000057251;08606006;1;2;00112201001;6;2013;2;2;;1;;;1.1508617853;3.1175694606;12;0.3691535344;0.3691535344
4;170;08;08606;00102622;000057251;08606006;1;2;00112201001;9;2012;2;2;;1;;;1.1974499595;3.2437721647;12;0.3691535344;0.3691535344
4;170;08;08606;00109909;000057244;08606006;1;2;00112201001;6;2013;2;2;;1;;;1.2383726548;3.354627653;12;0.3691535344;0.3691535344
4;170;08;08606;00109909;000057244;08606006;1;2;00112201001;9;2012;2;2;;1;;;1.2217587913;3.3096223584;12;0.3691535344;0.3691535344
4;170;08;08606;00109909;000057244;08606006;1;2;00123401001;5;2013;2;2;1;;;;3.4913306202;9.4576654276;12;0.3691535344;0.3691535344
4;170;08;08606;00109909;000057244;08606006;1;2;00159301001;12;2013;2;2;;1;;;0;;12;0.3691535344;0
4;170;08;08606;00109909;000057244;08606006;1;2;00159201001;3;2013;2;2;;1;;;2.4724989101;6.6977522343;12;0.3691535344;0.3691535344
