TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;COD_PARQUE;PRED_ETNICA;P_S3P9;P_S3P10;P_S3P11;P_S3P12;P_S3P13;P_S3P14;P_S4P15;P_S4P16;SNH;SNM;SN9;P_S4P21;SJH;SJM;SJ9;S05_TENENCIA;P_S5PAUTOS;P_S6P43;P_S6P44;P_S6P52_SPA02;P_S6P52_SPA04;P_S6P52_SPC20;P_S6P52_SPC21;P_S6P52_SPC22;P_S6P52_SP99;P_S6P61_SP1;P_S6P61_SP2;P_S6P61_SP3;P_S6P61_SP4;P_S6P61_SP5;P_S6P61_SP6;P_S6P61_SP7;P_S6P61_SP8;P_S6P61_SP9;P_S6P61_SP10;P_S6P61_SP11;P_S6P62;P_S6P65;P_S6P66;P_S6P67;P_S6P68;P_S6P69_SP1;P_S6P69_SP2;P_S6P69_SP3;P_S6P69_SP4;P_S6P69_SP5;P_S6P69_SP6;P_S6P69_SP7;P_S6P70_SPA02;P_S6P70_SPA04;P_S6P70_SPC20;P_S6P70_SPC21;P_S6P70_SPC22;P_S6P70_SP99;P_S6P71;P_S6P72;P_S6P76_SP1;P_S6P76_SP2;P_S6P76_SP3;P_S6P76_SP4;P_S6P76_SP5;P_S6P76_SP6;P_S6P76_SP7;P_S6P76_SP8;P_S6P77_SP1;P_S6P77_SP2;P_S6P77_SP3;P_S6P77_SP4;P_S6P77_SP5;P_S6P77_SP6;P_S6P77_SP7;P_S6P77_SP8;P_S6P77_SP9;P_S6P77_SP10;P_S6P77_SP11;P_S7P78;P_S7P79_SP1;P_S7P79_SP2;P_S7P79_SP3;P_S7P79_SP4;P_S7P79_SP5;P_S7P79_SP6;P_S7P80_SP1;P_S7P80_SP2;P_S7P80_SP3;P_S7P80_SP4;P_S7P81_SP101;P_S7P81_SP112;P_S7P81_SP99;P_S7P82;P_S7P83A;P_S7P83B;P_S7P83C;P_S7P83D;P_S7P83E;P_S7P83F;P_S7P84A;P_S7P84B;P_S7P84C;P_S7P84D;P_S7P84E;P_S7P84F;P_S7P85B;P_S7P86;P_S7P87_SP1;P_S7P87_SP2;P_S7P87_SP3;P_S7P87_SP4;P_S7P87_SP5;P_S7P88;P_S7P89A;P_S7P89B;P_S7P89C;P_S7P89D;P_S7P89E;P_S7P89F;P_S7P90;P_S7P91_SP1;P_S7P91_SP2;P_S7P91_SP3;P_S7P91_SP4;P_S7P91_SP5;P_S7P92A;P_S7P92B;P_S7P93A;P_S7P93B;P_S7P94;P_S7P95;P_S7P101;P_S7P102A;P_S7P102B;P_S7P102C;P_S7P102D;P_S7P102E;P_S7P102F;P_S7P102G;P_S7P102H;P_S7P102I;P_S7P102J;P_S7P102K;P_S7P102L;P_S7P103_SP1;P_S7P103_SP2;P_S7P103_SP3;P_S7P103_SP4;P_S7P103_SP5;P_S7P104;P_S7P105;P_S7P106A;P_S7P106B;P_S7P106C;P_S7P106D;P_S7P106E;P_S7P106F;P_S7P106G;P_S7P106H;P_S7P106I;P_S7P106J;P_S7P106K;P_S7P106L;P_S7P106M;P_S7P106N;P_S7P106O;P_S7P106P;P_S7P106Q;P_S7P106R;P_S7P106S;P_S7P106T;P_S8P107;P_S8P108_SP1;P_S8P108_SP2;P_S8P108_SP3;P_S8P108_SP4;P_S8P108_SP5;P_S8P108_SP6;P_S8P109;P_S8P110;P_S8P111_SP1;P_S8P111_SP2;P_S8P111_SP3;P_S8P111_SP4;P_S8P112_SP1;P_S8P112_SP2;P_S8P112_SP3;P_S8P112_SP4;P_S8P112_SP5;P_S8P112_SP6;P_S8P112_SP7;P_S8P112_SP8;P_S8P112_SP9;P_S8P112_SP10;P_S8P112_SP11;P_S8P112_SP12;P_S8P112_SP13;P_S8P112_SP14;P_S8P112_SP15;P_S8P112_SP16;P_S8P112_SP17;P_S8P112_SP18;P_S8P113;P_S8P113A;P_S9P117;P_S10P121;P_S11P124_SP1;P_S11P124_SP2;P_S11P124_SP3;P_S11P124_SP4;P_S11P124_SP5;P_S11P124_SP6;P_S11P124_SP7;P_S11P124_SP8;P_S11P124_SP9;P_S11P124_SP10;P_S11P124_SP11;P_S11P125_SP1;P_S11P125_SP2;P_S11P125_SP3;P_S11P125_SP4;P_S11P125_SP5;P_S11P125_SP6;P_S11P125_SP7;P_S11P125_SP8;P_S11P125_SP9;P_S11P125_SP10;P_S11P125_SP11;P_S11P125_SP12;P_S11P126_SP1;P_S11P126_SP2;P_S11P126_SP3;P_S11P126_SP4;P_S11P126_SP5;P_S11P126_SP6;P_S11P126_SP7;P_S11P126_SP8;P_S11P126_SP9;P_S11P127_SP1;P_S11P127_SP2;P_S11P127_SP3;P_S11P127_SP4;P_S11P127_SP5;P_S11P127_SP6;P_S11P127_SP7;P_S11P127_SP8;P_S11P127_SP9;P_S11P127_SP10;P_S11P127_SP11;P_S11P128;P_S11P129_SP1;P_S11P129_SP2;P_S11P129_SP3;P_S11P129_SP4;P_S11P129_SP5;P_S11P129_SP6;P_S11P129_SP7;P_S11P129_SP8;P_S11P129_SP9;P_S11P129_SP10;P_S11P130_SP1;P_S11P130_SP2;P_S11P130_SP3;P_S11P131_SP1;P_S11P131_SP2;P_S11P131_SP3;P_S11P131_SP4;P_S11P131_SP5;P_S11P131_SP6;P_S11P131_SP7;P_S11P131_SP8;P_S11P131_SP9;P_S11P131_SP10;P_S11P131_SP11;P_S11P131_SP12;P_S11P131_SP13;P_S11P131_SP14;P_S11P131_SP15;P_S11P132_SP1;P_S11P132_SP2;P_S11P132_SP3;P_S11P132_SP4;P_S11P132_SP5;P_S11P133_SP1;P_S11P133_SP2;P_S11P133_SP3;P_S11P133_SP4;P_S11P133_SP5;P_S11P133_SP6;P_S11P133_SP7;P_S11P133_SP8;P_S11P133_SP9;P_S11P133_SP10;P_S11P134_SP1;P_S11P134_SP2;P_S11P134_SP3;P_S11P134_SP4;P_S11P134_SP5;P_S11P134_SP6;P_S11P134_SP7;P_S11P135;P_S11P135A_SP1;P_S11P135B1;P_S11P135C1;P_S11P135A_SP2;P_S11P135B2;P_S11P135C2;P_S11P135A_SP3;P_S11P135B3;P_S11P135C3;P_S11P135A_SP4;P_S11P135B4;P_S11P135C4;P_S11P135A_SP5;P_S11P135B5;P_S11P135C5;P_S11P135A_SP6;P_S11P135B6;P_S11P135C6;P_S11P135A_SP7;P_S11P135B7;P_S11P135C7;P_S11P135A_SP8;P_S11P135B8;P_S11P135C8;P_S11P135A_SP9;P_S11P135B9;P_S11P135C9;P_S11P135A_SP10;P_S11P135B10;P_S11P135C10;P_S11P135A_SP11;P_S11P136;P_S11P136A;P_S11P136B_SP1;P_S11P136B_SP2;P_S11P136B_SP3;P_S11P136B_SP4;P_S11P136B_SP5;P_S11P136B_SP6;P_S11P136B_SP7;P_S11P136B_SP8;P_S11P137_SP1;P_S11P137_SP2;P_S11P137_SP3;P_S11P137_SP4;P_S11P137_SP5;P_S11P137_SP6;P_S11P137_SP7;P_S11P137_SP8;P_S11P137_SP10;P_S11P137_SP11;P_S11P138;P_S11P138A;P_S11P138B;P_S11P139;P_S11P139A;P_S11P139B;P_S11P140;P_S11P141;P_S12P142;P_S12P143;P_S12P144;P_S12P145;P_S12P146;P_S12P147;P_S12P148;P_S12P149;P_S12P150A;P_S15P158;P_S15P158A;P_S15P158B;TIPO_UC
1;170;08;08137;00070001;040069149;08137003;;7;2;2;2;1;1;2;1;1;1;;;;;;;99;69094.871828;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;69094.871828;;;;;;1;;;;1;;;;6;2;;1;;;;;;;;;1;;;;;;;;;1;;;;1;;;;;1;;1;1;;1;5;5;0;0;0;0;15;5;0;0;10;3;13;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;2;69094.871828;0;0;0;0;0;0;0;69094.871828;0;0;0;1
1;170;08;08137;00090001;040068742;08137003;;7;1;1;2;1;1;2;1;1;1;;;;;;;99;53440.118491;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;45500.473261;;;;;;1;;;;1;;;;6;2;1;;;;;;;;1;;;;;;;;;;;1;1;;;;;;1;;;;1;1;;1;3;3;0;0;0;0;10;1;1;4;4;2;10;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;45500.473261;0;1383.4960426;6556.1491868;0;0;0;0;53440.118491;0;0;0;1
1;170;08;08137;00090001;040068757;08137001;;7;2;2;1;1;1;2;1;1;1;;;;;;;99;157294.17617;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;102702.94667;;;;;;1;;;;1;;;;6;2;;;;;;;;1;;;1;;;;;;;;;1;;;;1;;;;;1;;;1;;1;5;3;2;0;0;0;13;3;1;9;0;3;13;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;1;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;1;;;;1;;1;;;;1;1;0;1;1;0;0;2;102702.94667;0;0;13200.218578;41391.010922;0;0;0;157294.17617;0;0;0;1
1;170;08;08137;00100001;040069187;08137001;;7;2;2;2;1;2;2;1;1;1;;;;;;;99;59043.841594;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;59043.841594;;;;;;1;;;;1;;;;12;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;59043.841594;0;0;0;0;0;0;0;59043.841594;0;0;0;1
1;170;08;08137;00110001;000048523;08137003;;7;2;2;2;1;1;2;1;1;1;;;;;;;99;32347.142927;2;2;;;;;;;;;;;;;;;;;;2;1;32347.142927;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;;1;;1;0;0;0;0;0;0;7;0;2;5;0;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;32347.142927;0;0;0;0;0;0;0;32347.142927;0;0;0;1
1;170;08;08137;00110001;040069127;08137003;;7;2;2;2;1;1;2;1;1;1;;;;;;;99;16083.902792;2;2;;;;;;;;;;;;;;;;;;2;1;16083.902792;2;0;;;;;;;;;;;;;;;2;;1;;;;;;;;;1;;;;;;;;;1;1;0;1;1;1;0;;;1;;;1;;1;0;0;0;0;0;0;7;0;2;5;0;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;16083.902792;0;0;0;0;0;0;0;16083.902792;0;0;0;1
1;170;08;08137;00110001;040069188;08137001;;7;2;2;2;1;2;2;1;1;1;;;;;;;99;50510.864487;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;50510.864487;;;;;;1;;;;1;;;;12;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;50510.864487;0;0;0;0;0;0;0;50510.864487;0;0;0;1
1;170;08;08137;00120001;040068526;08137001;;7;1;2;2;1;2;2;1;1;1;;;;;;;99;7415.1845926;2;2;;;;;;;;;;;;;;;;;;1;1;6385.7277429;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;1;2;6385.7277429;509.84599796;0;36.390601739;0;0;483.22024999;0;7415.1845926;0;0;0;1
1;170;08;08137;00120001;040068590;08137001;;7;1;1;2;1;2;2;1;1;1;;;;;;;99;6667.7052147;1;2;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;2;2;0;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;;1;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6667.7052147;0;0;0;0;0;0;0;6667.7052147;0;0;0;1
1;170;08;08137;00120001;040069189;08137001;;7;2;1;2;1;2;2;9;;;;;;;;;99;6667.7052147;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;0;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;9;6667.7052147;0;0;0;0;0;0;0;6667.7052147;0;0;0;1
1;170;08;08137;00120001;040069650;08137003;;6;2;2;1;1;1;2;1;1;;1;;;;;;1;61186.369644;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;30998.638029;;;;;;1;;;;1;;;;6;2;;1;;;;;;;;;;;;;;;;;1;1;1;0;1;1;1;0;;;1;;1;1;;1;0;0;0;0;0;0;8;1;2;2;3;2;7;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;30998.638029;0;0;7825.1215788;22362.610036;0;0;0;61186.369644;0;0;0;1
1;170;08;08137;00120135;040068533;08137001;;7;1;1;2;1;2;2;1;1;;1;;;;;;99;30788.961041;2;2;;;;;;;;;;;;;;;;;;1;1;25364.434237;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;6;2;25364.434237;4050.2682879;232.1621058;1142.0964096;0;0;0;0;30788.961041;0;0;0;1
1;170;08;08137;00120315;040069213;08137001;;7;2;1;2;1;2;2;1;1;1;;;;;;;99;7085.6786153;2;2;;;;;;;;;;;;;;;;;;1;1;6494.0861578;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6494.0861578;518.49749492;0;73.09496263;0;0;0;0;7085.6786153;0;0;0;1
1;170;08;08137;00120801;040069214;08137001;;7;2;2;2;1;2;2;1;1;1;;;;;;;99;6667.7052147;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;6667.7052147;;;;;;1;;;;1;;;;12;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6667.7052147;0;0;0;0;0;0;0;6667.7052147;0;0;0;1
1;170;08;08137;00121735;040068531;08137001;;7;1;1;2;1;2;2;1;1;1;;;;;;;99;7453.0620451;2;2;;;;;;;;;;;;;;;;;;1;1;6607.3381916;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6607.3381916;527.5397057;60.477341381;257.70680634;0;0;0;0;7453.0620451;0;0;0;1
1;170;08;08137;00122152;040068529;08137001;;7;1;1;2;1;2;2;1;2;2;;;;;;;99;6805.6771129;2;2;;;;;;;;;;;;;;;;;;2;1;6212.7393974;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;3;2;6212.7393974;0;113.73111245;479.20660308;0;0;0;0;6805.6771129;0;0;0;1
1;170;08;08137;00123509;040068595;08137001;;7;1;1;2;1;2;2;1;1;1;;;;;;;99;14147.546228;2;2;;;;;;;;;;;;;;;;;;2;1;12914.955613;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;5;2;12914.955613;0;236.42264308;996.1679723;0;0;0;0;14147.546228;0;0;0;1
1;170;08;08137;00124165;040068528;08137001;;7;2;1;2;1;2;2;1;1;1;;;;;;;99;7451.7620279;2;2;;;;;;;;;;;;;;;;;;1;1;6426.4610534;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6426.4610534;1025.3009745;0;0;0;0;0;0;7451.7620279;0;0;0;1
1;170;08;08137;00126484;040068596;08137001;;7;1;1;2;1;2;2;1;1;;1;;;;;;99;6759.7527683;2;2;;;;;;;;;;;;;;;;;;1;1;6506.3535078;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6506.3535078;0;39.702015226;213.69724526;0;0;0;0;6759.7527683;0;0;0;1
1;170;08;08137;00126653;040068594;08137001;;7;1;1;2;1;2;2;1;1;1;;;;;;;99;14147.546228;2;2;;;;;;;;;;;;;;;;;;2;1;12914.955613;2;0;;;;;;;;;;;;;;;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;12914.955613;0;236.42264308;996.1679723;0;0;0;0;14147.546228;0;0;0;1
1;170;08;08137;00130001;040068943;08137001;;7;2;2;2;1;2;2;1;1;1;;;;;;;99;176794.73037;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;152124.76054;;;;;;1;;;;1;;;;6;2;;;;;;;;1;;;;;;;;;;;1;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;152124.76054;0;0;24669.969831;0;0;0;0;176794.73037;2;0;0;1
